,growth_collection,processing,preparation,material,energy,things,buildings,infrastructure,inhabited,waste,sleep,hygiene_grooming,childcare,adultcare,moving_things,moving_people,organization,education,meals,active_recreation,religious,social,interactive,passive,work_employed,work_other,unknown
"('GEO', 13)",0.1611976,0.0360722,0.413703,0.1003258,,,0.0676354,,0.7631523,,8.05,0.7057,0.1194891,0.0811624,0.189379,0.8485,0.2062878,2.19754,0.9257,1.2974717,0.4847201,1.7337197,1.2535087,4.3647352,,,
"('GEO', 14)",0.1611976,0.0360722,0.413703,0.1003258,,,0.0676354,,0.7631523,,8.05,0.7057,0.1194891,0.0811624,0.189379,0.8485,0.2062878,2.19754,0.9257,1.2974717,0.4847201,1.7337197,1.2535087,4.3647352,,,
"('GEO', 15)",0.1704912,0.0381519,0.4339775,0.1061099,,,0.0715348,,0.7976126,,7.4,0.7029,0.1299548,0.0882262,0.2002973,0.8485,0.2289112,2.19754,0.9286,1.3078939,0.5031278,1.8372511,1.3698907,4.6378369,,,
"('GEO', 16)",0.2014896,0.0441131,0.4399388,0.1049176,,,0.2348725,,0.7761521,,7.4,0.7029,0.1144556,0.0739193,0.2694476,0.8485,0.2575251,2.19754,0.9286,1.1385949,0.4005947,2.0828538,1.2423203,4.5424573,,,
"('GEO', 17)",0.2043101,0.0454022,0.4767236,0.1075316,,,0.2389592,,0.8076821,,7.4,0.718,0.1158952,0.0752721,0.2736083,0.8485,0.2616603,2.19754,0.888,0.9450836,0.4086202,2.4373838,1.0561997,4.492433,,,
"('GEO', 18)",0.2043101,0.0454022,0.4767236,0.1075316,,,0.2389592,,0.8076821,,7.4,0.718,0.1158952,0.0752721,0.2736083,0.8485,0.2616603,2.19754,0.888,0.9450836,0.4086202,2.4373838,1.0561997,4.492433,,,
"('IRQ', 0)",,,,,,,,,,,13.16,1.2738,,,,0.8485,,,1.6619,1.093649,0.0649134,0.7620264,3.0650395,2.0708773,,,
"('IRQ', 1)",,,,,,,,,,,12.6,1.2738,,,,0.8485,,,1.6619,1.180449,0.0700654,0.8225064,3.3083035,2.2352373,,,
"('IRQ', 2)",,,,,,,,,,,12.0,1.2738,,,,0.8485,,,1.6619,1.273449,0.0755854,0.8873064,3.5689435,2.4113373,,,
"('IRQ', 3)",,,,,,,,,,,12.0,1.219,,,,0.8485,,,1.3381,1.4026061,0.179623,0.7803715,2.8799834,3.351816,,,
"('IRQ', 4)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,,1.8348,1.1416209,0.1791626,1.3450181,2.9946992,2.9946992,,,
"('IRQ', 5)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,2.257212625,1.8348,0.8438945,0.1324383,0.9942472,2.2137036,2.2137036,,,
"('IRQ', 6)",,,,,,,,,0.7864908,,9.7,1.1333,,,,0.8485,,2.178095,1.1619,1.6564788,0.2729374,0.7712278,2.0829436,3.4090244,,,
"('IRQ', 7)",,,,,,,,,0.8127708,,9.4,1.1333,,,,0.8485,,2.178095,1.1619,1.7118288,0.2820574,0.7969978,2.1525436,3.5229344,,,
"('IRQ', 8)",0.0815904,0.0093782,0.1547404,0.0046891,,,0.2241391,,0.4745372,,9.3,1.1333,0.2316417,0.2316417,0.0984712,0.8485,0.0150051,2.178095,1.1619,1.2866897,0.7802667,0.7652615,1.6505641,3.3686512,,,
"('IRQ', 9)",0.0820319,0.0087891,0.1982438,0.0048829,,,0.2236346,,0.5664109,,9.3,0.8979,0.2314472,0.2314472,0.097657,0.8485,0.0146486,2.178095,1.0098,1.4726683,0.7910221,0.6181691,1.5420048,3.6826474,,,
"('IRQ', 10)",0.0440973,0.0100221,0.3738245,0.0831835,,,0.119263,,0.7245982,,9.1,0.7914,0.209462,0.1242741,0.19042,0.8485,0.0661459,2.178095,1.0599,1.2417388,0.6734855,1.0052171,1.5363887,3.622991,,,
"('IRQ', 11)",0.0445373,0.0101221,0.3775545,0.0840135,,,0.120453,,0.7318282,,9.0,0.7914,0.211552,0.1255141,0.19232,0.8485,0.0668059,2.178095,1.0599,1.2541288,0.6802055,1.0152471,1.5517187,3.659141,,,
"('IRQ', 12)",0.163115,0.0365013,0.3923885,0.1015191,,,0.0695805,,0.8748895,,8.9,0.7876,0.1380204,0.0889718,0.1927723,0.8485,0.146005,1.067357,0.9899,1.3722192,0.4642504,1.5376155,1.5490221,4.2820538,,,
"('IRQ', 13)",0.1773592,0.0396888,0.4551807,0.1103844,,,0.0744165,,0.8396657,,8.05,0.7057,0.1314691,0.0892997,0.2083661,0.8485,0.2269702,1.067357,0.9257,1.4275557,0.5333179,1.9075419,1.379185,4.8023421,,,
"('IRQ', 14)",0.1773592,0.0396888,0.4551807,0.1103844,,,0.0744165,,0.8396657,,8.05,0.7057,0.1314691,0.0892997,0.2083661,0.8485,0.2269702,1.067357,0.9257,1.4275557,0.5333179,1.9075419,1.379185,4.8023421,,,
"('IRQ', 15)",0.1866528,0.0417685,0.4751162,0.1161685,,,0.0783159,,0.8732218,,7.4,0.7029,0.1422738,0.0965896,0.2192844,0.8485,0.2506107,1.067357,0.9286,1.4318749,0.5508215,2.0114123,1.4997487,5.0774781,,,
"('IRQ', 16)",0.2205897,0.0482948,0.4816425,0.1148633,,,0.2571371,,0.8497271,,7.4,0.7029,0.1253054,0.0809264,0.2949897,0.8485,0.2819371,1.067357,0.9286,1.2465274,0.4385688,2.2802967,1.3600854,4.973057,,,
"('IRQ', 17)",0.2236362,0.0496969,0.5218179,0.1177033,,,0.2615629,,0.8840825,,7.4,0.718,0.126858,0.0823923,0.2994895,0.8485,0.2864113,1.067357,0.888,1.0344811,0.4472725,2.6679412,1.1561078,4.9173818,,,
"('IRQ', 18)",0.2236362,0.0496969,0.5218179,0.1177033,,,0.2615629,,0.8840825,,7.4,0.718,0.126858,0.0823923,0.2994895,0.8485,0.2864113,1.067357,0.888,1.0344811,0.4472725,2.6679412,1.1561078,4.9173818,,,
"('ISR', 0)",,,,,,,,,,,13.16,1.2738,,,,0.8485,,,1.6619,1.093649,0.0649134,0.7620264,3.0650395,2.0708773,,,
"('ISR', 1)",,,,,,,,,,,12.6,1.2738,,,,0.8485,,,1.6619,1.180449,0.0700654,0.8225064,3.3083035,2.2352373,,,
"('ISR', 2)",,,,,,,,,,,12.0,1.2738,,,,0.8485,,,1.6619,1.273449,0.0755854,0.8873064,3.5689435,2.4113373,,,
"('ISR', 3)",,,,,,,,,,,12.0,1.219,,,,0.8485,,,1.3381,1.4026061,0.179623,0.7803715,2.8799834,3.351816,,,
"('ISR', 4)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,,1.8348,1.1416209,0.1791626,1.3450181,2.9946992,2.9946992,,,
"('ISR', 5)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,2.257212625,1.8348,0.8438945,0.1324383,0.9942472,2.2137036,2.2137036,,,
"('ISR', 6)",,,,,,,,,0.7761126,,9.7,1.1333,,,,0.8485,,2.296567,1.1619,1.6346207,0.2693359,0.7610511,2.0554581,3.3640406,,,
"('ISR', 7)",,,,,,,,,0.8023926,,9.4,1.1333,,,,0.8485,,2.296567,1.1619,1.6899707,0.2784559,0.7868211,2.1250581,3.4779506,,,
"('ISR', 8)",0.0805597,0.0092597,0.1527856,0.0046299,,,0.2213076,,0.4685425,,9.3,1.1333,0.2287154,0.2287154,0.0972272,0.8485,0.0148156,2.296567,1.1619,1.2704354,0.7704098,0.7555942,1.629713,3.3260961,,,
"('ISR', 9)",0.0810368,0.0086825,0.1958388,0.0048236,,,0.2209216,,0.5595395,,9.3,0.8979,0.2286394,0.2286394,0.0964723,0.8485,0.0144708,2.296567,1.0098,1.4548027,0.7814259,0.6106698,1.5232981,3.6379716,,,
"('ISR', 10)",0.043576,0.0099036,0.3694055,0.0822002,,,0.1178532,,0.7160327,,9.1,0.7914,0.2069859,0.122805,0.188169,0.8485,0.065364,2.296567,1.0599,1.2270601,0.6655241,0.9933344,1.5182269,3.5801633,,,
"('ISR', 11)",0.044016,0.0100036,0.3731355,0.0830302,,,0.1190432,,0.7232627,,9.0,0.7914,0.2090759,0.124045,0.190069,0.8485,0.066024,2.296567,1.0599,1.2394501,0.6722441,1.0033644,1.5335569,3.6163133,,,
"('ISR', 12)",0.1450925,0.0324683,0.3490338,0.0903023,,,0.0618926,,0.7782235,,8.9,0.7876,0.1227706,0.0791414,0.171473,0.8485,0.129873,2.32767,0.9899,1.2206035,0.4129556,1.3677253,1.3778716,3.8089323,,,
"('ISR', 13)",0.1593367,0.0356558,0.4089272,0.0991676,,,0.0668546,,0.7543425,,8.05,0.7057,0.1181098,0.0802255,0.1871928,0.8485,0.2039065,2.32767,0.9257,1.2824937,0.4791245,1.7137057,1.2390382,4.3143489,,,
"('ISR', 14)",0.1593367,0.0356558,0.4089272,0.0991676,,,0.0668546,,0.7543425,,8.05,0.7057,0.1181098,0.0802255,0.1871928,0.8485,0.2039065,2.32767,0.9257,1.2824937,0.4791245,1.7137057,1.2390382,4.3143489,,,
"('ISR', 15)",0.1686303,0.0377355,0.4292408,0.1049517,,,0.070754,,0.7889069,,7.4,0.7029,0.1285364,0.0872632,0.1981111,0.8485,0.2264127,2.32767,0.9286,1.2936186,0.4976363,1.8171981,1.3549387,4.5872164,,,
"('ISR', 16)",0.1992904,0.0436316,0.435137,0.1037725,,,0.2323089,,0.7676807,,7.4,0.7029,0.1132064,0.0731124,0.2665067,0.8485,0.2547143,2.32767,0.9286,1.1261675,0.3962223,2.0601201,1.2287608,4.4928777,,,
"('ISR', 17)",0.2020849,0.0449078,0.4715314,0.1063605,,,0.2363566,,0.7988853,,7.4,0.718,0.114633,0.0744523,0.2706283,0.8485,0.2588105,2.32767,0.888,0.9347904,0.4041698,2.4108373,1.0446962,4.4435041,,,
"('ISR', 18)",0.2020849,0.0449078,0.4715314,0.1063605,,,0.2363566,,0.7988853,,7.4,0.718,0.114633,0.0744523,0.2706283,0.8485,0.2588105,2.32767,0.888,0.9347904,0.4041698,2.4108373,1.0446962,4.4435041,,,
"('JOR', 0)",,,,,,,,,,,13.16,1.2738,,,,0.8485,,,1.6619,1.093649,0.0649134,0.7620264,3.0650395,2.0708773,,,
"('JOR', 1)",,,,,,,,,,,12.6,1.2738,,,,0.8485,,,1.6619,1.180449,0.0700654,0.8225064,3.3083035,2.2352373,,,
"('JOR', 2)",,,,,,,,,,,12.0,1.2738,,,,0.8485,,,1.6619,1.273449,0.0755854,0.8873064,3.5689435,2.4113373,,,
"('JOR', 3)",,,,,,,,,,,12.0,1.219,,,,0.8485,,,1.3381,1.4026061,0.179623,0.7803715,2.8799834,3.351816,,,
"('JOR', 4)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,,1.8348,1.1416209,0.1791626,1.3450181,2.9946992,2.9946992,,,
"('JOR', 5)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,2.257212625,1.8348,0.8438945,0.1324383,0.9942472,2.2137036,2.2137036,,,
"('JOR', 6)",,,,,,,,,0.7929882,,9.7,1.1333,,,,0.8485,,2.103923,1.1619,1.6701636,0.2751923,0.7775992,2.1001515,3.4371875,,,
"('JOR', 7)",,,,,,,,,0.8192682,,9.4,1.1333,,,,0.8485,,2.103923,1.1619,1.7255136,0.2843123,0.8033692,2.1697515,3.5510975,,,
"('JOR', 8)",0.0822357,0.0094524,0.1559642,0.0047262,,,0.2259118,,0.4782903,,9.3,1.1333,0.2334737,0.2334737,0.09925,0.8485,0.0151238,2.103923,1.1619,1.2968661,0.7864378,0.771314,1.6636184,3.3952938,,,
"('JOR', 9)",0.082655,0.0088559,0.1997495,0.0049199,,,0.2253332,,0.5707129,,9.3,0.8979,0.2332051,0.2332051,0.0983988,0.8485,0.0147598,2.103923,1.0098,1.4838535,0.79703,0.6228642,1.5537166,3.7106176,,,
"('JOR', 10)",0.0444236,0.0100963,0.3765911,0.0837991,,,0.1201457,,0.7299608,,9.1,0.7914,0.2110122,0.1251938,0.1918293,0.8485,0.0666354,2.103923,1.0599,1.2509287,0.6784698,1.0126566,1.5477593,3.6498041,,,
"('JOR', 11)",0.0448636,0.0101963,0.3803211,0.0846291,,,0.1213357,,0.7371908,,9.0,0.7914,0.2131022,0.1264338,0.1937293,0.8485,0.0672954,2.103923,1.0599,1.2633187,0.6851898,1.0226866,1.5630893,3.6859541,,,
"('JOR', 12)",0.1543313,0.0345357,0.3712585,0.0960523,,,0.0658336,,0.8277768,,8.9,0.7876,0.130588,0.0841807,0.1823915,0.8485,0.1381427,1.681603,0.9899,1.2983254,0.4392506,1.4548151,1.4656075,4.0514658,,,
"('JOR', 13)",0.1685755,0.0377232,0.4326378,0.1049176,,,0.070731,,0.7980812,,8.05,0.7057,0.1249581,0.0848772,0.1980467,0.8485,0.2157295,1.681603,0.9257,1.356856,0.5069054,1.8130708,1.3108809,4.564506,,,
"('JOR', 14)",0.1685755,0.0377232,0.4326378,0.1049176,,,0.070731,,0.7980812,,8.05,0.7057,0.1249581,0.0848772,0.1980467,0.8485,0.2157295,1.681603,0.9257,1.356856,0.5069054,1.8130708,1.3108809,4.564506,,,
"('JOR', 15)",0.1778691,0.0398029,0.4527577,0.1107017,,,0.0746304,,0.8321288,,7.4,0.7029,0.1355785,0.0920441,0.2089651,0.8485,0.2388172,1.681603,0.9286,1.3644922,0.5249004,1.916757,1.4291718,4.8385364,,,
"('JOR', 16)",0.2102089,0.0460221,0.4589768,0.1094579,,,0.2450364,,0.8097396,,7.4,0.7029,0.1194086,0.0771181,0.2811078,0.8485,0.2686694,1.681603,0.9286,1.1878669,0.4179301,2.172988,1.296081,4.7390293,,,
"('JOR', 17)",0.2131326,0.0473628,0.4973095,0.1121751,,,0.2492779,,0.8425594,,7.4,0.718,0.1208998,0.0785226,0.2854232,0.8485,0.2729593,1.681603,0.888,0.9858943,0.4262653,2.542635,1.1018085,4.6864253,,,
"('JOR', 18)",0.2131326,0.0473628,0.4973095,0.1121751,,,0.2492779,,0.8425594,,7.4,0.718,0.1208998,0.0785226,0.2854232,0.8485,0.2729593,1.681603,0.888,0.9858943,0.4262653,2.542635,1.1018085,4.6864253,,,
"('KWT', 0)",,,,,,,,,,,13.16,1.2738,,,,0.8485,,,1.6619,1.093649,0.0649134,0.7620264,3.0650395,2.0708773,,,
"('KWT', 1)",,,,,,,,,,,12.6,1.2738,,,,0.8485,,,1.6619,1.180449,0.0700654,0.8225064,3.3083035,2.2352373,,,
"('KWT', 2)",,,,,,,,,,,12.0,1.2738,,,,0.8485,,,1.6619,1.273449,0.0755854,0.8873064,3.5689435,2.4113373,,,
"('KWT', 3)",,,,,,,,,,,12.0,1.219,,,,0.8485,,,1.3381,1.4026061,0.179623,0.7803715,2.8799834,3.351816,,,
"('KWT', 4)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,,1.8348,1.1416209,0.1791626,1.3450181,2.9946992,2.9946992,,,
"('KWT', 5)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,2.257212625,1.8348,0.8438945,0.1324383,0.9942472,2.2137036,2.2137036,,,
"('KWT', 6)",,,,,,,,,0.7948912,,9.7,1.1333,,,,0.8485,,2.0822,1.1619,1.6741715,0.2758526,0.7794652,2.1051912,3.4454358,,,
"('KWT', 7)",,,,,,,,,0.8211712,,9.4,1.1333,,,,0.8485,,2.0822,1.1619,1.7295215,0.2849726,0.8052352,2.1747912,3.5593458,,,
"('KWT', 8)",0.0824247,0.0094741,0.1563227,0.0047371,,,0.226431,,0.4793895,,9.3,1.1333,0.2340103,0.2340103,0.0994781,0.8485,0.0151586,2.0822,1.1619,1.2998465,0.7882451,0.7730866,1.6674416,3.4030967,,,
"('KWT', 9)",0.0828374,0.0088754,0.2001905,0.0049308,,,0.2258306,,0.5719728,,9.3,0.8979,0.2337199,0.2337199,0.098616,0.8485,0.0147924,2.0822,1.0098,1.4871293,0.7987896,0.6242393,1.5571466,3.7188094,,,
"('KWT', 10)",0.0445192,0.010118,0.3774014,0.0839794,,,0.1204042,,0.7315314,,9.1,0.7914,0.2114662,0.1254632,0.192242,0.8485,0.0667788,2.0822,1.0599,1.2536202,0.6799296,1.0148354,1.5510894,3.657657,,,
"('KWT', 11)",0.0451364,0.0102583,0.3826336,0.0851437,,,0.1220735,,0.7416732,,9.0,0.7914,0.2143979,0.1272026,0.1949072,0.8485,0.0677046,2.0419259999999997,1.0599,1.2710001,0.689356,1.0289049,1.5725934,3.7083661,,,
"('KWT', 12)",0.1491787,0.0333826,0.3588633,0.0928455,,,0.0636357,,0.8001401,,8.9,0.7876,0.1262281,0.0813702,0.1763021,0.8485,0.1335305,2.0419259999999997,0.9899,1.2549785,0.4245854,1.4062436,1.4166756,3.9162006,,,
"('KWT', 13)",0.1634229,0.0365702,0.419414,0.1017107,,,0.068569,,0.7736874,,8.05,0.7057,0.1211386,0.0822829,0.1919933,0.8485,0.2091356,2.0419259999999997,0.9257,1.3153828,0.4914115,1.7576532,1.2708129,4.424989,,,
"('KWT', 14)",0.1634229,0.0365702,0.419414,0.1017107,,,0.068569,,0.7736874,,8.05,0.7057,0.1211386,0.0822829,0.1919933,0.8485,0.2091356,2.0419259999999997,0.9257,1.3153828,0.4914115,1.7576532,1.2708129,4.424989,,,
"('KWT', 15)",0.1727165,0.0386498,0.4396419,0.1074949,,,0.0724684,,0.8080232,,7.4,0.7029,0.131651,0.0893777,0.2029116,0.8485,0.231899,2.0419259999999997,0.9286,1.3249647,0.5096947,1.8612312,1.3877707,4.6983708,,,
"('KWT', 16)",0.2041195,0.0446889,0.4456809,0.1062871,,,0.2379381,,0.7862826,,7.4,0.7029,0.1159495,0.0748841,0.2729645,0.8485,0.2608864,2.0419259999999997,0.9286,1.1534561,0.4058233,2.1100395,1.2585353,4.6017462,,,
"('KWT', 17)",0.2069711,0.0459936,0.4829326,0.1089322,,,0.2420715,,0.8182016,,7.4,0.718,0.1174047,0.0762525,0.2771718,0.8485,0.2650683,2.0419259999999997,0.888,0.9573927,0.4139422,2.4691291,1.0699559,4.5509438,,,
"('KWT', 18)",0.2069711,0.0459936,0.4829326,0.1089322,,,0.2420715,,0.8182016,,7.4,0.718,0.1174047,0.0762525,0.2771718,0.8485,0.2650683,2.0419259999999997,0.888,0.9573927,0.4139422,2.4691291,1.0699559,4.5509438,,,
"('LBN', 0)",,,,,,,,,,,13.16,1.2738,,,,0.8485,,,1.6619,1.093649,0.0649134,0.7620264,3.0650395,2.0708773,,,
"('LBN', 1)",,,,,,,,,,,12.6,1.2738,,,,0.8485,,,1.6619,1.180449,0.0700654,0.8225064,3.3083035,2.2352373,,,
"('LBN', 2)",,,,,,,,,,,12.0,1.2738,,,,0.8485,,,1.6619,1.273449,0.0755854,0.8873064,3.5689435,2.4113373,,,
"('LBN', 3)",,,,,,,,,,,12.0,1.219,,,,0.8485,,,1.3381,1.4026061,0.179623,0.7803715,2.8799834,3.351816,,,
"('LBN', 4)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,,1.8348,1.1416209,0.1791626,1.3450181,2.9946992,2.9946992,,,
"('LBN', 5)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,2.257212625,1.8348,0.8438945,0.1324383,0.9942472,2.2137036,2.2137036,,,
"('LBN', 6)",,,,,,,,,0.7749708,,9.7,1.1333,,,,0.8485,,2.309601,1.1619,1.632216,0.2689396,0.7599314,2.0524342,3.3590916,,,
"('LBN', 7)",,,,,,,,,0.8012508,,9.4,1.1333,,,,0.8485,,2.309601,1.1619,1.687566,0.2780596,0.7857014,2.1220342,3.4730016,,,
"('LBN', 8)",0.0804463,0.0092467,0.1525705,0.0046233,,,0.2209961,,0.467883,,9.3,1.1333,0.2283935,0.2283935,0.0970903,0.8485,0.0147947,2.309601,1.1619,1.2686471,0.7693254,0.7545306,1.627419,3.3214143,,,
"('LBN', 9)",0.0809273,0.0086708,0.1955742,0.0048171,,,0.2206232,,0.5587835,,9.3,0.8979,0.2283305,0.2283305,0.096342,0.8485,0.0144513,2.309601,1.0098,1.4528372,0.7803701,0.6098448,1.52124,3.6330564,,,
"('LBN', 10)",0.0435186,0.0098906,0.3689193,0.082092,,,0.1176981,,0.7150903,,9.1,0.7914,0.2067135,0.1226434,0.1879214,0.8485,0.065278,2.309601,1.0599,1.2254452,0.6646483,0.9920271,1.5162288,3.5754515,,,
"('LBN', 11)",0.0439586,0.0099906,0.3726493,0.082922,,,0.1188881,,0.7223203,,9.0,0.7914,0.2088035,0.1238834,0.1898214,0.8485,0.065938,2.309601,1.0599,1.2378352,0.6713683,1.0020571,1.5315588,3.6116015,,,
"('LBN', 12)",0.1522773,0.034076,0.3663175,0.094774,,,0.0649575,,0.8167602,,8.9,0.7876,0.1288501,0.0830604,0.1799641,0.8485,0.1363042,1.8252354285714283,0.9899,1.2810464,0.4334047,1.4354535,1.4461022,3.9975462,,,
"('LBN', 13)",0.1665216,0.0372636,0.4273665,0.1036393,,,0.0698692,,0.7883573,,8.05,0.7057,0.1234356,0.083843,0.1956337,0.8485,0.213101,1.8252354285714283,0.9257,1.3403239,0.5007292,1.7909802,1.2949089,4.5088916,,,
"('LBN', 14)",0.1665216,0.0372636,0.4273665,0.1036393,,,0.0698692,,0.7883573,,8.05,0.7057,0.1234356,0.083843,0.1956337,0.8485,0.213101,1.8252354285714283,0.9257,1.3403239,0.5007292,1.7909802,1.2949089,4.5088916,,,
"('LBN', 15)",0.1758151,0.0393432,0.4475294,0.1094234,,,0.0737686,,0.8225197,,7.4,0.7029,0.1340129,0.0909813,0.206552,0.8485,0.2360595,1.8252354285714283,0.9286,1.3487357,0.5188391,1.8946232,1.4126684,4.7826634,,,
"('LBN', 16)",0.2077815,0.0454906,0.4536768,0.1081939,,,0.2422069,,0.8003892,,7.4,0.7029,0.1180297,0.0762275,0.2778617,0.8485,0.2655669,1.8252354285714283,0.9286,1.17415,0.4131041,2.1478954,1.2811145,4.6843053,,,
"('LBN', 17)",0.211055,0.0469011,0.4924617,0.1110816,,,0.246848,,0.8343462,,7.4,0.718,0.1197213,0.0777571,0.2826409,0.8485,0.2702985,1.8031013076923075,0.888,0.9762837,0.42211,2.5178493,1.091068,4.6407419,,,
"('LBN', 18)",0.2122362,0.0471636,0.4952177,0.1117032,,,0.2482294,,0.8390155,,7.4,0.718,0.1203913,0.0781923,0.2842227,0.8485,0.2718112,1.7340285000000002,0.888,0.9817474,0.4244723,2.5319402,1.0971741,4.6667133,,,
"('OMN', 0)",,,,,,,,,,,13.16,1.2738,,,,0.8485,,,1.6619,1.093649,0.0649134,0.7620264,3.0650395,2.0708773,,,
"('OMN', 1)",,,,,,,,,,,12.6,1.2738,,,,0.8485,,,1.6619,1.180449,0.0700654,0.8225064,3.3083035,2.2352373,,,
"('OMN', 2)",,,,,,,,,,,12.0,1.2738,,,,0.8485,,,1.6619,1.273449,0.0755854,0.8873064,3.5689435,2.4113373,,,
"('OMN', 3)",,,,,,,,,,,12.0,1.219,,,,0.8485,,,1.3381,1.4026061,0.179623,0.7803715,2.8799834,3.351816,,,
"('OMN', 4)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,,1.8348,1.1416209,0.1791626,1.3450181,2.9946992,2.9946992,,,
"('OMN', 5)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,2.257212625,1.8348,0.8438945,0.1324383,0.9942472,2.2137036,2.2137036,,,
"('OMN', 6)",,,,,,,,,0.7778391,,9.7,1.1333,,,,0.8485,,2.2768580000000003,1.1619,1.638257,0.269935,0.7627441,2.0600305,3.3715241,,,
"('OMN', 7)",,,,,,,,,0.8041191,,9.4,1.1333,,,,0.8485,,2.2768580000000003,1.1619,1.693607,0.279055,0.7885141,2.1296305,3.4854341,,,
"('OMN', 8)",0.0807311,0.0092794,0.1531108,0.0046397,,,0.2217787,,0.4695398,,9.3,1.1333,0.2292022,0.2292022,0.0974341,0.8485,0.0148471,2.2768580000000003,1.1619,1.2731394,0.7720496,0.7572025,1.6331818,3.3331756,,,
"('OMN', 9)",0.0812023,0.0087002,0.1962389,0.0048335,,,0.221373,,0.5606826,,9.3,0.8979,0.2291065,0.2291065,0.0966694,0.8485,0.0145004,2.2768580000000003,1.0098,1.4577749,0.7830223,0.6119174,1.5264101,3.6454038,,,
"('OMN', 10)",0.0436931,0.0099302,0.3703981,0.082421,,,0.1181699,,0.7179566,,9.1,0.7914,0.2075421,0.123135,0.1886746,0.8485,0.0655396,2.269957,1.0599,1.2303571,0.6673123,0.9960034,1.5223063,3.5897828,,,
"('OMN', 11)",0.0441331,0.0100302,0.3741281,0.083251,,,0.1193599,,0.7251866,,9.0,0.7914,0.2096321,0.124375,0.1905746,0.8485,0.0661996,2.269957,1.0599,1.2427471,0.6740323,1.0060334,1.5376363,3.6259328,,,
"('OMN', 12)",0.1459178,0.0326529,0.3510191,0.090816,,,0.0622447,,0.7826501,,8.9,0.7876,0.1234689,0.0795915,0.1724483,0.8485,0.1306118,2.269957,0.9899,1.2275464,0.4153046,1.375505,1.385709,3.8305977,,,
"('OMN', 13)",0.160162,0.0358405,0.4110452,0.0996813,,,0.0672009,,0.7582497,,8.05,0.7057,0.1187215,0.080641,0.1881624,0.8485,0.2049626,2.269957,0.9257,1.2891365,0.4816061,1.722582,1.2454559,4.3366954,,,
"('OMN', 14)",0.160162,0.0358405,0.4110452,0.0996813,,,0.0672009,,0.7582497,,8.05,0.7057,0.1187215,0.080641,0.1881624,0.8485,0.2049626,2.269957,0.9257,1.2891365,0.4816061,1.722582,1.2454559,4.3366954,,,
"('OMN', 15)",0.1694556,0.0379201,0.4313416,0.1054654,,,0.0711003,,0.7927679,,7.4,0.7029,0.1291655,0.0876903,0.1990807,0.8485,0.2275208,2.269957,0.9286,1.2999497,0.5000718,1.8260916,1.3615699,4.6096667,,,
"('OMN', 16)",0.2002657,0.0438452,0.4372666,0.1042804,,,0.2334458,,0.7714378,,7.4,0.7029,0.1137604,0.0734703,0.267811,0.8485,0.2559609,2.269957,0.9286,1.1316791,0.3981614,2.0702025,1.2347745,4.5148664,,,
"('OMN', 17)",0.2030718,0.0451271,0.4738342,0.1068799,,,0.2375109,,0.8027867,,7.4,0.718,0.1151928,0.0748159,0.2719499,0.8485,0.2600744,2.269957,0.888,0.9393555,0.4061436,2.4226108,1.049798,4.4652042,,,
"('OMN', 18)",0.2030718,0.0451271,0.4738342,0.1068799,,,0.2375109,,0.8027867,,7.4,0.718,0.1151928,0.0748159,0.2719499,0.8485,0.2600744,2.269957,0.888,0.9393555,0.4061436,2.4226108,1.049798,4.4652042,,,
"('PSE', 0)",,,,,,,,,,,13.16,1.2738,,,,0.8485,,,1.6619,1.093649,0.0649134,0.7620264,3.0650395,2.0708773,,,
"('PSE', 1)",,,,,,,,,,,12.6,1.2738,,,,0.8485,,,1.6619,1.180449,0.0700654,0.8225064,3.3083035,2.2352373,,,
"('PSE', 2)",,,,,,,,,,,12.0,1.2738,,,,0.8485,,,1.6619,1.273449,0.0755854,0.8873064,3.5689435,2.4113373,,,
"('PSE', 3)",,,,,,,,,,,12.0,1.219,,,,0.8485,,,1.3381,1.4026061,0.179623,0.7803715,2.8799834,3.351816,,,
"('PSE', 4)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,,1.8348,1.1416209,0.1791626,1.3450181,2.9946992,2.9946992,,,
"('PSE', 5)",,,,,,,,,,,11.5,1.1615,,,,0.8485,,2.257212625,1.8348,0.8438945,0.1324383,0.9942472,2.2137036,2.2137036,,,
"('PSE', 6)",,,,,,,,,0.7765528,,9.7,1.1333,,,,0.8485,,2.2915419999999997,1.1619,1.6355479,0.2694886,0.7614827,2.0566239,3.3659486,,,
"('PSE', 7)",,,,,,,,,0.8028328,,9.4,1.1333,,,,0.8485,,2.2915419999999997,1.1619,1.6908979,0.2786086,0.7872527,2.1262239,3.4798586,,,
